[2017-06-08 21:14:25,400] INFO  at views.coverage.CoverageView.eventTriggered(            ?:?)     - Coverage Event End
[2017-06-08 21:14:28,382] INFO  at views.coverage.CoverageView.eventTriggered(            ?:?)     - CoverageEventStart
[2017-06-08 21:14:28,404] INFO  at views.coverage.CoverageView.eventTriggered(            ?:?)     - Coverage Event End
[2017-06-08 21:18:14,973] INFO  at ui.commands.AbExecuteCLI.execute(            ?:?)     - CLI operation success!!
[2017-06-08 21:18:14,977] INFO  at ui.commands.AbExecuteCLI.execute(            ?:?)     - CLI operation success!!
[2017-06-08 21:18:31,035] ERROR at ut.run.CSProgressListener.processing(            ?:?)     - module failed!
[2017-06-08 21:18:31,067] ERROR at ui.commands.AbExecuteCLI.execute(            ?:?)     - CLI operation fail!!
[2017-06-08 21:18:31,071] ERROR at ui.commands.AbExecuteCLI.execute(            ?:?)     - CLI operation fail!!
[2017-06-08 21:18:36,616] INFO  at views.coverage.CoverageView.eventTriggered(            ?:?)     - CoverageEventStart
[2017-06-08 21:18:36,622] INFO  at views.coverage.CoverageView.eventTriggered(            ?:?)     - Coverage Event End
[2017-06-08 21:19:32,447] INFO  at views.coverage.CoverageView.eventTriggered(            ?:?)     - CoverageEventStart
[2017-06-08 21:19:32,465] INFO  at views.coverage.CoverageView.eventTriggered(            ?:?)     - Coverage Event End
[2017-06-08 21:19:32,491] INFO  at views.coverage.CoverageView.eventTriggered(            ?:?)     - CoverageEventStart
[2017-06-08 21:19:32,497] INFO  at views.coverage.CoverageView.eventTriggered(            ?:?)     - Coverage Event End
[2017-06-08 21:20:55,762] INFO  at ui.commands.ExecutePA.runPA(            ?:?)     - PA operation success!!
[2017-06-08 21:20:59,301] INFO  at ui.commands.AbExecuteCLI.execute(            ?:?)     - CLI operation success!!
[2017-06-08 21:20:59,309] INFO  at ui.commands.AbExecuteCLI.execute(            ?:?)     - CLI operation success!!
[2017-06-08 21:21:13,365] ERROR at ut.run.CSProgressListener.processing(            ?:?)     - module failed!
[2017-06-08 21:21:13,403] ERROR at ui.commands.AbExecuteCLI.execute(            ?:?)     - CLI operation fail!!
[2017-06-08 21:21:13,409] ERROR at ui.commands.AbExecuteCLI.execute(            ?:?)     - CLI operation fail!!
[2017-06-08 21:21:15,706] INFO  at views.coverage.CoverageView.eventTriggered(            ?:?)     - CoverageEventStart
[2017-06-08 21:21:15,712] INFO  at views.coverage.CoverageView.eventTriggered(            ?:?)     - Coverage Event End
[2017-06-08 21:22:06,186] INFO  at views.coverage.CoverageView.eventTriggered(            ?:?)     - CoverageEventStart
[2017-06-08 21:22:06,192] INFO  at views.coverage.CoverageView.eventTriggered(            ?:?)     - Coverage Event End
[2017-06-09 10:28:51,734] INFO  at codescroll.ut.CSUTStartup.earlyStartup(            ?:?)     - Log properties are loaded successfuly!
[2017-06-09 10:29:24,272] INFO  at ui.commands.AbExecuteCLI.execute(            ?:?)     - CLI operation success!!
[2017-06-09 10:29:24,279] INFO  at ui.commands.AbExecuteCLI.execute(            ?:?)     - CLI operation success!!
[2017-06-09 10:29:28,371] ERROR at ut.run.CSProgressListener.processing(            ?:?)     - module failed!
[2017-06-09 10:29:28,616] ERROR at ui.commands.AbExecuteCLI.execute(            ?:?)     - CLI operation fail!!
[2017-06-09 10:29:28,621] ERROR at ui.commands.AbExecuteCLI.execute(            ?:?)     - CLI operation fail!!
[2017-06-09 10:30:26,394] INFO  at ui.commands.AbExecuteCLI.execute(            ?:?)     - CLI operation success!!
[2017-06-09 10:30:26,399] INFO  at ui.commands.AbExecuteCLI.execute(            ?:?)     - CLI operation success!!
[2017-06-09 10:30:33,439] ERROR at ut.run.CSProgressListener.processing(            ?:?)     - module failed!
[2017-06-09 10:30:33,476] ERROR at ui.commands.AbExecuteCLI.execute(            ?:?)     - CLI operation fail!!
[2017-06-09 10:30:33,483] ERROR at ui.commands.AbExecuteCLI.execute(            ?:?)     - CLI operation fail!!
[2017-06-09 10:34:36,439] INFO  at ui.commands.AbExecuteCLI.execute(            ?:?)     - CLI operation success!!
[2017-06-09 10:34:36,446] INFO  at ui.commands.AbExecuteCLI.execute(            ?:?)     - CLI operation success!!
[2017-06-09 10:34:42,491] INFO  at ui.commands.AbExecuteCLI.execute(            ?:?)     - CLI operation success!!
[2017-06-09 10:34:42,496] INFO  at ui.commands.AbExecuteCLI.execute(            ?:?)     - CLI operation success!!
[2017-06-09 10:34:47,550] INFO  at ui.commands.AbExecuteCLI.execute(            ?:?)     - CLI operation success!!
[2017-06-09 10:34:47,555] INFO  at ui.commands.AbExecuteCLI.execute(            ?:?)     - CLI operation success!!
[2017-06-09 10:37:55,751] INFO  at ui.commands.AbExecuteCLI.execute(            ?:?)     - CLI operation success!!
[2017-06-09 10:37:55,764] INFO  at ui.commands.AbExecuteCLI.execute(            ?:?)     - CLI operation success!!
[2017-06-09 10:37:58,827] INFO  at ui.commands.AbExecuteCLI.execute(            ?:?)     - CLI operation success!!
[2017-06-09 10:37:58,838] INFO  at ui.commands.AbExecuteCLI.execute(            ?:?)     - CLI operation success!!
[2017-06-09 10:38:03,891] INFO  at ui.commands.AbExecuteCLI.execute(            ?:?)     - CLI operation success!!
[2017-06-09 10:38:03,899] INFO  at ui.commands.AbExecuteCLI.execute(            ?:?)     - CLI operation success!!
[2017-06-09 10:38:17,062] INFO  at ui.commands.AbExecuteCLI.execute(            ?:?)     - CLI operation success!!
[2017-06-09 10:38:17,072] INFO  at ui.commands.AbExecuteCLI.execute(            ?:?)     - CLI operation success!!
[2017-06-09 10:38:21,140] ERROR at ut.run.CSProgressListener.processing(            ?:?)     - module failed!
[2017-06-09 10:38:21,197] ERROR at ui.commands.AbExecuteCLI.execute(            ?:?)     - CLI operation fail!!
[2017-06-09 10:38:21,203] ERROR at ui.commands.AbExecuteCLI.execute(            ?:?)     - CLI operation fail!!
[2017-06-09 10:38:42,245] INFO  at ui.commands.AbExecuteCLI.execute(            ?:?)     - CLI operation success!!
[2017-06-09 10:38:42,263] INFO  at ui.commands.AbExecuteCLI.execute(            ?:?)     - CLI operation success!!
[2017-06-09 10:38:46,375] ERROR at ut.run.CSProgressListener.processing(            ?:?)     - module failed!
[2017-06-09 10:38:46,426] ERROR at ui.commands.AbExecuteCLI.execute(            ?:?)     - CLI operation fail!!
[2017-06-09 10:38:46,432] ERROR at ui.commands.AbExecuteCLI.execute(            ?:?)     - CLI operation fail!!
[2017-06-09 10:39:07,947] INFO  at ui.commands.AbExecuteCLI.execute(            ?:?)     - CLI operation success!!
[2017-06-09 10:39:07,958] INFO  at ui.commands.AbExecuteCLI.execute(            ?:?)     - CLI operation success!!
[2017-06-09 10:39:12,059] ERROR at ut.run.CSProgressListener.processing(            ?:?)     - module failed!
[2017-06-09 10:39:12,120] ERROR at ui.commands.AbExecuteCLI.execute(            ?:?)     - CLI operation fail!!
[2017-06-09 10:39:12,127] ERROR at ui.commands.AbExecuteCLI.execute(            ?:?)     - CLI operation fail!!
[2017-06-09 10:40:05,790] INFO  at ui.commands.AbExecuteCLI.execute(            ?:?)     - CLI operation success!!
[2017-06-09 10:40:05,801] INFO  at ui.commands.AbExecuteCLI.execute(            ?:?)     - CLI operation success!!
[2017-06-09 10:40:08,889] ERROR at ut.run.CSProgressListener.processing(            ?:?)     - module failed!
[2017-06-09 10:40:08,948] ERROR at ui.commands.AbExecuteCLI.execute(            ?:?)     - CLI operation fail!!
[2017-06-09 10:40:08,956] ERROR at ui.commands.AbExecuteCLI.execute(            ?:?)     - CLI operation fail!!
[2017-06-09 10:44:38,063] INFO  at ui.commands.AbExecuteCLI.execute(            ?:?)     - CLI operation success!!
[2017-06-09 10:44:38,077] INFO  at ui.commands.AbExecuteCLI.execute(            ?:?)     - CLI operation success!!
[2017-06-09 10:44:42,149] INFO  at ui.commands.AbExecuteCLI.execute(            ?:?)     - CLI operation success!!
[2017-06-09 10:44:42,167] INFO  at ui.commands.AbExecuteCLI.execute(            ?:?)     - CLI operation success!!
[2017-06-09 10:44:47,222] INFO  at ui.commands.AbExecuteCLI.execute(            ?:?)     - CLI operation success!!
[2017-06-09 10:44:47,231] INFO  at ui.commands.AbExecuteCLI.execute(            ?:?)     - CLI operation success!!
[2017-06-09 10:51:00,444] INFO  at ui.commands.ExecutePA.runPA(            ?:?)     - PA operation success!!
[2017-06-09 10:51:02,577] INFO  at ui.commands.AbExecuteCLI.execute(            ?:?)     - CLI operation success!!
[2017-06-09 10:51:02,586] INFO  at ui.commands.AbExecuteCLI.execute(            ?:?)     - CLI operation success!!
[2017-06-09 10:51:05,515] INFO  at manager.test.TestCreator.createTest(            ?:?)     - [UI] Test Create : Start
[2017-06-09 10:51:06,753] INFO  at manager.test.TestCreator.createTest(            ?:?)     - [UI] Test Create : End
[2017-06-09 10:53:19,545] INFO  at ui.commands.AbExecuteCLI.execute(            ?:?)     - CLI operation success!!
[2017-06-09 10:53:19,554] INFO  at ui.commands.AbExecuteCLI.execute(            ?:?)     - CLI operation success!!
[2017-06-09 10:53:23,601] ERROR at ut.run.CSProgressListener.processing(            ?:?)     - module failed!
[2017-06-09 10:53:23,647] ERROR at ui.commands.AbExecuteCLI.execute(            ?:?)     - CLI operation fail!!
[2017-06-09 10:53:23,652] ERROR at ui.commands.AbExecuteCLI.execute(            ?:?)     - CLI operation fail!!
[2017-06-09 10:53:43,292] INFO  at ui.commands.ExecutePA.runPA(            ?:?)     - PA operation success!!
[2017-06-09 10:53:45,901] INFO  at ui.commands.AbExecuteCLI.execute(            ?:?)     - CLI operation success!!
[2017-06-09 10:53:45,910] INFO  at ui.commands.AbExecuteCLI.execute(            ?:?)     - CLI operation success!!
[2017-06-09 10:53:49,975] INFO  at ui.commands.AbExecuteCLI.execute(            ?:?)     - CLI operation success!!
[2017-06-09 10:53:49,989] INFO  at ui.commands.AbExecuteCLI.execute(            ?:?)     - CLI operation success!!
[2017-06-09 10:53:55,043] INFO  at ui.commands.AbExecuteCLI.execute(            ?:?)     - CLI operation success!!
[2017-06-09 10:53:55,057] INFO  at ui.commands.AbExecuteCLI.execute(            ?:?)     - CLI operation success!!
[2017-06-09 10:57:54,827] INFO  at ui.commands.AbExecuteCLI.execute(            ?:?)     - CLI operation success!!
[2017-06-09 10:57:54,835] INFO  at ui.commands.AbExecuteCLI.execute(            ?:?)     - CLI operation success!!
[2017-06-09 10:57:58,900] INFO  at ui.commands.AbExecuteCLI.execute(            ?:?)     - CLI operation success!!
[2017-06-09 10:57:58,932] INFO  at ui.commands.AbExecuteCLI.execute(            ?:?)     - CLI operation success!!
[2017-06-09 10:58:03,985] INFO  at ui.commands.AbExecuteCLI.execute(            ?:?)     - CLI operation success!!
[2017-06-09 10:58:03,989] INFO  at ui.commands.AbExecuteCLI.execute(            ?:?)     - CLI operation success!!
[2017-06-09 10:58:04,280] INFO  at views.coverage.CoverageView.eventTriggered(            ?:?)     - CoverageEventStart
[2017-06-09 10:58:04,291] INFO  at views.coverage.CoverageView.eventTriggered(            ?:?)     - Coverage Event End
[2017-06-09 10:58:10,302] INFO  at views.coverage.CoverageView.eventTriggered(            ?:?)     - CoverageEventStart
[2017-06-09 10:58:10,334] INFO  at views.coverage.CoverageView.eventTriggered(            ?:?)     - Coverage Event End
[2017-06-09 10:58:11,580] INFO  at views.coverage.CoverageView.eventTriggered(            ?:?)     - CoverageEventStart
[2017-06-09 10:58:11,594] INFO  at views.coverage.CoverageView.eventTriggered(            ?:?)     - Coverage Event End
[2017-06-09 10:58:42,426] INFO  at views.coverage.CoverageView.eventTriggered(            ?:?)     - CoverageEventStart
[2017-06-09 10:58:42,450] INFO  at views.coverage.CoverageView.eventTriggered(            ?:?)     - Coverage Event End
[2017-06-09 10:58:46,062] INFO  at views.coverage.CoverageView.eventTriggered(            ?:?)     - CoverageEventStart
[2017-06-09 10:58:46,088] INFO  at views.coverage.CoverageView.eventTriggered(            ?:?)     - Coverage Event End
[2017-06-09 10:58:47,357] INFO  at views.coverage.CoverageView.eventTriggered(            ?:?)     - CoverageEventStart
[2017-06-09 10:58:47,393] INFO  at views.coverage.CoverageView.eventTriggered(            ?:?)     - Coverage Event End
[2017-06-09 10:58:48,105] INFO  at views.coverage.CoverageView.eventTriggered(            ?:?)     - CoverageEventStart
[2017-06-09 10:58:48,121] INFO  at views.coverage.CoverageView.eventTriggered(            ?:?)     - Coverage Event End
[2017-06-09 10:58:52,162] INFO  at views.coverage.CoverageView.eventTriggered(            ?:?)     - CoverageEventStart
[2017-06-09 10:58:52,190] INFO  at views.coverage.CoverageView.eventTriggered(            ?:?)     - Coverage Event End
[2017-06-09 10:58:52,259] INFO  at views.coverage.CoverageView.eventTriggered(            ?:?)     - CoverageEventStart
[2017-06-09 10:58:52,267] INFO  at views.coverage.CoverageView.eventTriggered(            ?:?)     - Coverage Event End
[2017-06-09 10:58:56,142] INFO  at ui.commands.AbExecuteCLI.execute(            ?:?)     - CLI operation success!!
[2017-06-09 10:58:56,148] INFO  at ui.commands.AbExecuteCLI.execute(            ?:?)     - CLI operation success!!
[2017-06-09 10:58:59,189] INFO  at ui.commands.AbExecuteCLI.execute(            ?:?)     - CLI operation success!!
[2017-06-09 10:58:59,193] INFO  at ui.commands.AbExecuteCLI.execute(            ?:?)     - CLI operation success!!
[2017-06-09 10:59:04,233] INFO  at ui.commands.AbExecuteCLI.execute(            ?:?)     - CLI operation success!!
[2017-06-09 10:59:04,246] INFO  at ui.commands.AbExecuteCLI.execute(            ?:?)     - CLI operation success!!
[2017-06-09 10:59:04,845] INFO  at views.coverage.CoverageView.eventTriggered(            ?:?)     - CoverageEventStart
[2017-06-09 10:59:04,852] INFO  at views.coverage.CoverageView.eventTriggered(            ?:?)     - Coverage Event End
[2017-06-09 10:59:06,749] INFO  at views.coverage.CoverageView.eventTriggered(            ?:?)     - CoverageEventStart
[2017-06-09 10:59:06,772] INFO  at views.coverage.CoverageView.eventTriggered(            ?:?)     - Coverage Event End
[2017-06-09 10:59:08,630] INFO  at views.coverage.CoverageView.eventTriggered(            ?:?)     - CoverageEventStart
[2017-06-09 10:59:08,663] INFO  at views.coverage.CoverageView.eventTriggered(            ?:?)     - Coverage Event End
[2017-06-09 10:59:12,963] INFO  at views.coverage.CoverageView.eventTriggered(            ?:?)     - CoverageEventStart
[2017-06-09 10:59:12,975] INFO  at views.coverage.CoverageView.eventTriggered(            ?:?)     - Coverage Event End
[2017-06-09 10:59:13,071] INFO  at views.coverage.CoverageView.eventTriggered(            ?:?)     - CoverageEventStart
[2017-06-09 10:59:13,075] INFO  at views.coverage.CoverageView.eventTriggered(            ?:?)     - Coverage Event End
[2017-06-09 10:59:13,655] INFO  at views.coverage.CoverageView.eventTriggered(            ?:?)     - CoverageEventStart
[2017-06-09 10:59:13,668] INFO  at views.coverage.CoverageView.eventTriggered(            ?:?)     - Coverage Event End
[2017-06-09 11:02:58,560] INFO  at ui.commands.AbExecuteCLI.execute(            ?:?)     - CLI operation success!!
[2017-06-09 11:02:58,566] INFO  at ui.commands.AbExecuteCLI.execute(            ?:?)     - CLI operation success!!
[2017-06-09 11:03:02,614] INFO  at ui.commands.AbExecuteCLI.execute(            ?:?)     - CLI operation success!!
[2017-06-09 11:03:02,618] INFO  at ui.commands.AbExecuteCLI.execute(            ?:?)     - CLI operation success!!
[2017-06-09 11:03:07,658] INFO  at ui.commands.AbExecuteCLI.execute(            ?:?)     - CLI operation success!!
[2017-06-09 11:03:07,670] INFO  at ui.commands.AbExecuteCLI.execute(            ?:?)     - CLI operation success!!
[2017-06-09 11:03:08,046] INFO  at views.coverage.CoverageView.eventTriggered(            ?:?)     - CoverageEventStart
[2017-06-09 11:03:08,057] INFO  at views.coverage.CoverageView.eventTriggered(            ?:?)     - Coverage Event End
[2017-06-09 11:08:03,806] INFO  at ui.commands.AbExecuteCLI.execute(            ?:?)     - CLI operation success!!
[2017-06-09 11:08:03,821] INFO  at ui.commands.AbExecuteCLI.execute(            ?:?)     - CLI operation success!!
[2017-06-09 11:08:07,897] INFO  at ui.commands.AbExecuteCLI.execute(            ?:?)     - CLI operation success!!
[2017-06-09 11:08:07,908] INFO  at ui.commands.AbExecuteCLI.execute(            ?:?)     - CLI operation success!!
[2017-06-09 11:08:12,966] INFO  at ui.commands.AbExecuteCLI.execute(            ?:?)     - CLI operation success!!
